BV_NUM,STATE,ZIP,OBAL,ORATE,PBAL,RATE,P_I,ACLAS,PURP,PROP_MM,,SECTION2,NOTE_DT,ODATE,FPDATE,MDATE,PDATE,NPDATE,ASOFDT,BV_NUM,OCCLAS,FICO,FICO_DT,OAPPR,OSLSPRI,OLTV,CLTV,BPOUSED,BPO,MONTHDEL,TDEL30,TDEL60,TDEL90,PAYHIST,LOAN_TY,MIFLAG,MI_PERCT,,,MIGROUP,PREPAY,BV_NUM,PAYFREQ,INTCOLCD,IO_FLAG,IO_TERM,REMAININGIO1,OTERM,OATERM,REMTERM1,AGE1,RETAINED,SVC_FEE,DOC_TYPE,ADJTYPE,INDEXGR,,BALLOON,RADJPER,PADJPER,,FRCDT,,FPCDT,BV_NUM,MTR_PMT1,LOCKOUT,PRODUCT,FPCAP,PCAP,MARGIN,MINRATE,MAXRATE,CONV,NEG_AM,NEGAMPCT,NEGAMPCTCUR,PAYMENTCAP,RECAST,GROUP,REPGR,Junior Lien Amount,SSECONDSP,Combined LTV
260273,CA,90241,216000.00,4.750,170643.29,8.518,1509.92,A,P,Single Family,,SUBPRIME,8/13/1993,9/1/1993,10/1/1993,9/1/2023,9/1/2006,10/1/2006,10/1/2006,260273,O,647,10/30/2006,240000.00,240000.00,90.000,71.100,0,0.00,0,9,6,4,001101234323,UCONV,N,0.000,,,,N,260273,0,0,0,0,0,360,360,202,158,0.000,0.375,FD,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,3/1/1994,,4/1/1994,260273,5,6,6/6,1.000,1.000,2.875,2.875,10.750,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM LIBOR SHORT RESET,0.0000,N,90.00
261441,GA,30324,200000.00,6.500,200000.00,6.500,1083.33,A,E,Single Family,,A/ALT A,3/26/2003,3/26/2003,5/1/2003,4/1/2033,9/1/2006,10/1/2006,10/1/2006,261441,I,750,11/8/2006,250000.00,0.00,80.000,80.000,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,261441,0,0,1,120,77,360,240,317,43,0.000,0.250,FD,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,4/1/2013,,5/1/2013,261441,78,120,120/6,6.000,2.000,2.250,2.250,12.500,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A 120-IO_MONTHS-ARM LIBOR LONG RESET LONG ARM,0.0000,N,80.00
262775,CA,95006,315000.00,6.375,288630.57,6.375,1965.19,A,R,Single Family,,A/ALT A,2/13/2002,2/13/2002,4/1/2002,3/1/2032,9/1/2006,10/1/2006,10/1/2006,262775,O,819,11/8/2006,435000.00,0.00,72.410,66.350,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,262775,0,0,0,0,0,360,360,304,56,0.000,0.280,FD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,3/1/2007,,4/1/2007,262775,5,60,60/12,2.000,2.000,2.750,2.750,11.375,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT SHORT RESET,0.0000,N,72.41
264387,CA,95926,43000.00,7.500,9846.06,5.875,108.29,A,P,Single Family,,A/ALT A,10/14/1987,10/29/1987,12/1/1987,10/1/2017,11/1/2006,12/1/2006,11/7/2006,264387,O,822,10/24/2006,57000.00,0.00,75.440,17.270,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,264387,0,0,0,0,0,359,359,131,228,0.000,0.375,FD,ARM,COFI,,FULLY AMORTIZING,6,6,,7/1/1988,,8/1/1988,264387,3,8,8/6,1.000,1.000,2.250,2.250,12.950,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM OTHER,0.0000,N,75.44
264410,CA,91744,90900.00,7.500,44049.56,6.375,474.19,A,P,Single Family,,A/ALT A,8/31/1987,8/31/1987,10/1/1987,8/1/2017,11/1/2006,12/1/2006,11/7/2006,264410,O,711,10/24/2006,102000.00,101000.00,90.000,43.610,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,264410,0,0,0,0,0,359,359,129,230,0.000,0.375,FD,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,4/1/1988,,5/1/1988,264410,6,7,7/6,1.000,1.000,2.250,2.250,12.950,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM LIBOR SHORT RESET,0.0000,N,90.00
264432,CA,92107,204750.00,9.875,132271.89,6.500,1307.40,A,P,Single Family,,A/ALT A,1/17/1989,1/26/1989,3/1/1989,2/1/2019,10/1/2006,11/1/2006,11/7/2006,264432,O,759,11/6/2006,227500.00,0.00,90.000,58.140,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,264432,0,0,0,0,0,360,360,147,213,0.000,0.375,FD,ARM,COFI,,FULLY AMORTIZING,6,6,,10/1/1989,,11/1/1989,264432,6,8,8/6,1.000,1.000,2.375,2.375,13.125,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM OTHER,0.0000,N,90.00
322598,CA,95765,380000.00,1.000,395238.61,8.125,1313.90,A,E,Single Family,,A/ALT A,6/22/2005,6/28/2005,8/1/2005,7/1/2035,10/1/2006,11/1/2006,11/7/2006,322598,O,674,11/7/2006,475000.00,0.00,80.000,83.210,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,322598,0,0,0,0,0,360,360,344,16,0.000,0.500,NIN,ARM,1 YR CMT,,FULLY AMORTIZING,1,12,,8/1/2005,,8/1/2006,322598,9,1,1/1,1.000,0.000,3.450,3.450,9.950,0,Y,1.150,1.106,7.500,60,2,2-STRUCTURE GROUP A/ALT A 322598 -1 YR CMT,47500.0000,Y,90.00
324085,CA,93638,225250.00,6.875,225240.00,6.875,1290.44,A,P,Single Family,,SUBPRIME,12/2/2005,12/9/2005,2/1/2006,1/1/2036,10/1/2006,11/1/2006,11/7/2006,324085,O,554,11/7/2006,265000.00,265000.00,85.000,85.000,0,260000.00,0,1,0,0,010000000000,UCONV,N,0.000,,,,N,324085,0,0,1,120,110,360,240,350,10,0.000,0.500,STA,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,1/1/2011,,2/1/2011,324085,51,60,60/6,6.000,2.000,2.750,6.875,12.875,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME 120-IO_MONTHS-ARM LIBOR LONG RESET LONG ARM,0.0000,N,85.00
326040,FL,33071,96700.00,5.125,69058.86,7.250,606.40,A,R,Single Family,,A/ALT A,1/29/1993,1/29/1993,3/1/1993,2/1/2023,10/1/2006,11/1/2006,10/1/2006,326040,O,644,11/8/2006,121000.00,120900.00,79.980,57.120,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,326040,0,0,0,0,0,360,360,195,165,0.000,0.375,LTD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,2/1/1994,,3/1/1994,326040,4,12,12/12,2.000,2.000,2.875,2.875,11.125,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT SHORT RESET,0.0000,N,79.98
326152,CA,90701,75000.00,10.750,35382.60,6.750,524.83,A,R,Single Family,,A/ALT A,11/17/1983,11/17/1983,1/1/1984,12/1/2013,9/1/2006,10/1/2006,10/1/2006,326152,O,782,11/8/2006,120000.00,0.00,62.500,29.490,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,326152,0,0,0,0,0,360,360,85,275,0.000,0.375,LTD,ARM,1 YR CMT,,FULLY AMORTIZING,12,12,,1/1/1985,,2/1/1985,326152,2,13,13/12,1.000,0.000,2.250,2.250,14.750,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM CMT SHORT RESET,0.0000,N,62.50
327949,TX,75460,17500.00,11.190,16195.83,12.250,177.62,A,R,Single Family,,A/ALT A,9/29/1998,9/29/1998,11/1/1998,10/1/2028,10/1/2006,11/1/2006,11/7/2006,327949,O,687,11/8/2006,25000.00,0.00,70.000,64.780,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,327949,0,0,0,0,0,360,360,263,97,0.000,0.500,STA,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,10/1/2001,,10/1/2001,327949,6,36,36/6,1.500,1.500,6.800,11.190,18.190,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM LIBOR SHORT RESET,0.0000,N,70.00
329056,FL,33068,87000.00,9.375,86872.76,9.375,894.22,A,E,Condo,,SUBPRIME,5/8/2006,5/12/2006,7/1/2006,6/1/2036,9/1/2006,10/1/2006,10/1/2006,329056,O,490,11/8/2006,145000.00,0.00,60.000,59.910,0,160000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,329056,0,0,0,0,0,360,360,355,5,2.615,0.500,LTD,ARM,PRIME,,FULLY AMORTIZING,12,12,,6/1/2007,,7/1/2007,329056,8,12,12/12,1.000,0.000,1.635,9.385,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM PRIME,0.0000,N,60.00
329065,FL,33605,50000.00,9.875,31085.01,9.875,513.92,A,E,Single Family,,SUBPRIME,6/29/2006,7/5/2006,9/1/2006,8/1/2036,9/1/2006,10/1/2006,10/1/2006,329065,O,602,11/8/2006,110000.00,0.00,45.450,28.260,0,125000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,329065,0,0,0,0,0,360,360,357,3,2.115,0.500,STA,ARM,PRIME,,FULLY AMORTIZING,12,12,,8/1/2007,,9/1/2007,329065,10,12,12/12,1.000,0.000,1.885,9.885,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM PRIME,0.0000,N,45.45
329218,AZ,85297,175000.00,9.625,174746.42,9.625,1665.24,A,E,PUD,,A/ALT A,6/16/2006,6/20/2006,8/1/2006,7/1/2036,9/1/2006,10/1/2006,10/1/2006,329218,O,660,9/26/2006,330000.00,0.00,53.030,52.950,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,329218,0,0,0,0,0,360,360,356,4,1.365,0.500,STA,ARM,PRIME,,FULLY AMORTIZING,12,12,,7/1/2007,,8/1/2007,329218,9,12,12/12,1.000,0.000,3.135,10.635,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM PRIME,0.0000,N,53.03
329227,FL,32826,133250.00,9.625,133056.92,9.625,1267.96,A,E,Single Family,,SUBPRIME,6/22/2006,6/27/2006,8/1/2006,7/1/2036,9/1/2006,10/1/2006,10/1/2006,329227,O,509,11/8/2006,205000.00,0.00,65.000,64.910,1,205000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,329227,0,0,0,0,0,360,360,356,4,1.365,0.500,STA,ARM,PRIME,,FULLY AMORTIZING,12,12,,7/1/2007,,8/1/2007,329227,9,12,12/12,1.000,0.000,3.135,10.635,0.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM PRIME,0.0000,N,65.00
330317,NJ,08854,150000.00,11.500,149805.47,11.500,1485.44,A,E,Single Family,,SUBPRIME,6/16/2006,6/21/2006,8/1/2006,7/1/2036,9/1/2006,10/1/2006,11/7/2006,330317,O,625,11/8/2006,255000.00,0.00,58.820,58.750,0,210000.00,1,1,0,0,100000000000,UCONV,N,0.000,,,,N,330317,0,0,0,0,0,360,360,356,4,0.000,0.500,LTD,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,7/1/2008,,8/1/2008,330317,21,24,24/6,2.000,2.000,6.500,6.500,17.500,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM LIBOR LONG RESET,0.0000,N,58.82
330372,NJ,08016,182000.00,12.000,181920.00,12.000,1820.00,A,R,Single Family,,SUBPRIME,6/5/2006,6/9/2006,8/1/2006,7/1/2036,10/1/2006,11/1/2006,11/7/2006,330372,O,586,11/8/2006,280000.00,0.00,65.000,64.970,0,272000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,330372,0,0,1,60,56,360,300,356,4,0.000,0.500,STA,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,7/1/2008,,8/1/2008,330372,21,24,24/6,1.000,1.000,7.000,7.000,19.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME 60-IO_MONTHS-ARM LIBOR LONG RESET,0.0000,N,65.00
331057,CA,90046,434000.00,11.125,433853.03,11.125,4072.08,A,E,Single Family,,SUBPRIME,7/24/2006,7/31/2006,9/1/2006,8/1/2046,10/1/2006,11/1/2006,11/7/2006,331057,O,537,8/17/2006,1100000.00,0.00,39.450,39.440,1,1100000.00,0,1,0,0,010000000000,UCONV,N,0.000,,,,Y,331057,0,0,0,0,0,480,480,477,3,0.000,0.500,STA,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,8/1/2008,,9/1/2008,331057,22,24,24/6,3.000,1.000,7.250,11.125,17.125,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM LIBOR LONG RESET WAM gt 360,0.0000,N,39.45
331429,NY,11704,300000.00,8.750,298945.33,8.750,2360.10,A,E,Single Family,,SUBPRIME,4/10/2006,4/14/2006,6/1/2006,5/1/2036,10/1/2006,11/1/2006,11/7/2006,331429,I,610,11/7/2006,400000.00,0.00,75.000,74.740,0,385000.00,0,2,0,0,001010000000,UCONV,N,0.000,,,,N,331429,0,0,0,0,0,360,360,354,6,0.000,0.500,ALT,ARM,6 MO LIBOR,,FULLY AMORTIZING,6,6,,5/1/2008,,6/1/2008,331429,19,24,24/6,3.000,1.000,7.750,7.750,14.750,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME ARM LIBOR LONG RESET,0.0000,N,75.00
331475,FL,33178,427500.00,2.000,423147.36,8.250,1580.13,A,P,PUD,,A/ALT A,5/12/2006,5/12/2006,7/1/2006,6/1/2036,10/1/2006,11/1/2006,11/7/2006,331475,O,677,8/29/2006,475000.00,475000.00,90.000,89.080,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,331475,0,0,0,0,0,360,360,355,5,0.000,0.500,ALT,ARM,1 YR CMT,,FULLY AMORTIZING,1,12,,7/1/2006,,7/1/2007,331475,8,1,1/1,1.000,0.000,3.450,3.450,8.500,0,Y,1.150,1.162,7.500,60,2,2-STRUCTURE GROUP A/ALT A 331475 -1 YR CMT,0.0000,N,90.00
332640,CA,94947,240000.00,11.000,240000.00,11.000,2200.00,A,E,Single Family,,SUBPRIME,9/7/2006,9/15/2006,11/1/2006,10/1/2036,11/1/2006,12/1/2006,11/7/2006,332640,O,522,9/20/2006,660000.00,0.00,36.360,36.360,0,565000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,332640,0,0,1,36,35,360,324,359,1,0.000,0.500,STA,ARM,1 YR LIBOR,,FULLY AMORTIZING,12,12,,10/1/2009,,11/1/2009,332640,36,36,36/12,2.000,2.000,2.750,2.750,17.000,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP SUBPRIME 36-IO_MONTHS-ARM LIBOR LONG RESET,0.0000,N,36.36
333542,CA,93428,378400.00,4.125,378400.00,4.125,1300.75,A,P,Single Family,,A/ALT A,12/14/2004,12/14/2004,2/1/2005,1/1/2035,10/1/2006,11/1/2006,10/20/2006,333542,S,689,9/29/2006,474000.00,473000.00,80.000,80.000,0,0.00,0,1,0,0,000000000100,UCONV,N,0.000,,,,N,333542,0,0,0,0,0,360,360,338,22,0.000,0.500,ALT,ARM,1 YR LIBOR,,FULLY AMORTIZING,12,12,,1/1/2008,,2/1/2008,333542,15,36,36/12,2.000,2.000,2.250,2.250,10.125,0,N,0.000,0.000,0.000,0,2,2-STRUCTURE GROUP A/ALT A ARM LIBOR LONG RESET,0.0000,N,80.00
327328,CA,92027,280000.00,6.250,278524.62,6.250,1589.68,F,E,Single Family,,A/ALT A,2/9/2006,2/17/2006,4/1/2006,3/1/2046,9/1/2006,10/1/2006,10/1/2006,327328,O,706,11/8/2006,358000.00,0.00,78.210,77.800,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,327328,0,0,0,0,0,480,480,472,8,0.000,0.250,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,327328,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 361 WAC less than or equal to 9.5 WAM gt 360,0.0000,N,78.21
330120,TX,77351,35000.00,7.000,30973.96,7.000,406.38,F,P,Single Family,,SUBPRIME,5/5/2005,5/4/2005,6/1/2005,5/1/2015,11/1/2006,12/1/2006,11/7/2006,330120,O,570,11/8/2006,0.00,40000.00,87.500,77.430,1,40000.00,0,1,0,0,010000000000,UCONV,N,0.000,,,,N,330120,0,0,0,0,0,120,120,102,18,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,330120,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,87.50
254892,VA,23047,41550.00,10.000,31846.88,10.000,400.97,F,P,Single Family,,A/ALT A,10/1/1997,10/1/1997,11/1/1997,10/1/2017,11/1/2006,12/1/2006,11/7/2006,254892,O,704,11/6/2006,0.00,45050.00,92.230,70.690,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,254892,0,0,0,0,0,240,240,131,109,0.000,0.375,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,254892,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM less than 180 WAC greater than 9.5,0.0000,N,92.23
256799,TX,77072,25400.00,10.000,18788.56,10.000,222.91,F,P,Single Family,,SUBPRIME,4/18/1990,4/18/1990,6/1/1990,6/1/2020,10/1/2006,11/1/2006,11/7/2006,256799,O,486,11/8/2006,0.00,40300.00,63.030,46.620,0,59000.00,0,4,0,0,011101000000,UCONV,N,0.000,,,,N,256799,0,0,0,0,0,361,361,163,198,0.000,0.375,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,256799,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC greater than 9.5,0.0000,N,63.03
331484,NC,27217,61732.24,8.000,59643.87,8.000,452.97,F,P,Single Family,,SUBPRIME,12/10/2004,12/10/2004,1/10/2005,12/10/2034,10/10/2006,11/10/2006,11/7/2006,331484,O,531,8/28/2006,0.00,61732.21,100.000,96.620,0,78000.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,331484,0,0,0,0,0,360,360,337,23,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,331484,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 324 WAC less than or equal to 9.5,0.0000,N,100.00
257023,AZ,85201,43100.00,10.375,10986.13,10.375,390.49,F,P,Single Family,,SUBPRIME,7/11/1979,7/11/1979,10/1/1979,9/1/2009,10/1/2006,11/1/2006,11/7/2006,257023,O,666,11/6/2006,47900.00,47900.00,89.980,22.940,0,0.00,0,3,0,0,001001000001,UCONV,N,0.000,,,,N,257023,0,0,0,0,0,360,360,34,326,0.000,0.375,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,257023,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC greater than 9.5,0.0000,N,89.98
330258,AZ,85621,117000.00,6.250,115383.71,6.250,686.88,F,P,Single Family,,SUBPRIME,2/17/2005,2/18/2005,4/2/2005,3/2/2040,9/2/2006,10/2/2006,11/7/2006,330258,O,602,11/8/2006,0.00,120000.00,97.500,96.150,1,120000.00,1,2,0,0,110000000000,UCONV,N,0.000,,,,N,330258,0,0,0,0,0,420,420,400,20,0.000,0.500,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,330258,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 361 WAC less than or equal to 9.5 WAM gt 360,0.0000,N,97.50
265965,TN,38109,16698.00,13.899,5122.24,13.899,234.06,F,P,Single Family,,SUBPRIME,2/5/1994,1/11/1994,2/5/1994,1/5/2009,9/5/2006,10/5/2006,11/7/2006,265965,O,576,11/8/2006,31500.00,0.00,53.010,16.260,0,40000.00,1,2,0,0,110000000000,UCONV,N,0.000,,,,N,265965,0,0,0,0,0,180,180,26,154,0.000,0.375,LTD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,265965,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM less than 180 WAC greater than 9.5,0.0000,N,53.01
327743,MT,59912,28000.00,9.250,25976.52,9.250,230.35,F,P,Single Family,,A/ALT A,1/18/1999,1/18/1999,3/1/1999,2/1/2029,11/1/2006,12/1/2006,11/7/2006,327743,O,727,11/7/2006,64500.00,0.00,43.410,40.270,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,Y,327743,0,0,0,0,0,360,360,267,93,0.000,0.500,FD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,327743,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 180 WAC less than or equal to 9.5,0.0000,N,43.41
101833,NY,10029,15000.00,9.000,9468.18,10.000,160.50,B,P,Single Family,(OTHER),A/ALT A,8/21/1998,8/21/1998,10/1/2001,9/1/2013,11/1/2006,12/1/2006,11/7/2006,101833,O,715,11/8/2006,22000.00,20000.00,75.000,47.340,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,101833,0,0,0,0,0,144,180,82,62,0.000,1.000,LTD,FIXED,FIXED RATE,,BALLOON,0,0,0,,0,,101833,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED BALLOON,0.0000,N,75.00
332330,NC,27615,164098.70,7.000,161553.70,7.000,1091.75,B,P,Single Family,,SUBPRIME,5/13/2005,5/13/2005,6/1/2005,5/1/2010,10/1/2006,11/1/2006,11/7/2006,332330,O,0,11/7/2006,0.00,164098.70,100.000,98.450,0,0.00,0,0,0,0,000000000000,UFHA,N,0.000,,,,N,332330,0,0,0,0,0,60,360,42,18,0.000,0.500,STA,FIXED,FIXED RATE,,BALLOON,0,0,0,,0,,332330,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED BALLOON,0.0000,N,100.00
327678,VA,23324,37000.00,9.400,34444.11,9.400,308.43,F,R,Single Family,,SUBPRIME,3/24/1999,3/29/1999,5/1/1999,4/1/2029,9/1/2006,10/1/2006,11/7/2006,327678,O,581,11/7/2006,81000.00,0.00,45.680,42.520,0,0.00,1,1,0,0,100000000000,UCONV,N,0.000,,,,Y,327678,0,0,0,0,0,360,360,269,91,0.000,0.500,FD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,327678,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 180 WAC less than or equal to 9.5,0.0000,N,45.68
327895,CA,94804,82500.00,8.250,73881.23,8.250,619.80,F,R,Single Family,,SUBPRIME,11/11/1998,11/11/1998,1/1/1999,12/1/2028,9/1/2006,10/1/2006,11/7/2006,327895,O,665,11/7/2006,110000.00,0.00,75.000,67.160,0,0.00,1,1,0,0,100000000000,UCONV,N,0.000,,,,Y,327895,0,0,0,0,0,360,360,265,95,0.000,0.500,FD,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,327895,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 180 WAC less than or equal to 9.5,0.0000,N,75.00
333816,AZ,85029,104000.00,7.000,98733.77,7.000,691.91,F,E,Single Family,,A/ALT A,9/12/2002,9/12/2002,11/1/2002,10/1/2032,11/1/2006,12/1/2006,10/20/2006,333816,I,708,9/29/2006,132000.00,0.00,78.790,74.800,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,333816,0,0,0,0,0,360,360,311,49,0.000,0.500,ALT,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,333816,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM greater than or equal to 275 WAC less than or equal to 9.5,0.0000,N,78.79
264104,LA,71118,111000.00,5.875,90611.32,5.875,929.20,F,R,Single Family,,A/ALT A,11/6/2002,11/12/2002,1/1/2003,12/1/2017,11/1/2006,12/1/2006,11/7/2006,264104,O,669,10/31/2006,215000.00,0.00,51.630,42.140,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,264104,0,0,0,0,0,180,180,133,47,0.000,0.375,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,264104,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED WAM less than 180 WAC less than or equal to 9.5,0.0000,N,51.63
333068,TX,76903,135000.00,6.500,133206.51,6.500,1175.99,B,P,Single Family,,A/ALT A,5/12/2006,5/12/2006,7/12/2006,6/12/2013,10/12/2006,11/12/2006,10/17/2006,333068,O,725,11/7/2006,0.00,165000.00,81.820,80.730,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,333068,0,4,0,0,0,84,180,79,5,0.000,0.500,LTD,FIXED,FIXED RATE,,BALLOON,0,0,0,,0,,333068,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP A/ALT A FIXED BALLOON,0.0000,N,81.82
331643,NY,12304,81000.00,9.990,80964.10,9.990,710.23,F,P,2 to 4 Family,,SUBPRIME,9/25/2006,9/25/2006,11/1/2006,10/1/2036,10/1/2006,11/1/2006,11/7/2006,331643,O,0,8/30/2006,90000.00,90000.00,90.000,89.960,0,0.00,0,0,0,0,000000000000,UCONV,N,0.000,,,,N,331643,0,0,0,0,0,360,360,359,1,0.000,0.500,STA,FIXED,FIXED RATE,,FULLY AMORTIZING,0,0,0,,0,,331643,0,0,0/0,0.000,0.000,0.000,0.000,0.000,0,N,0.000,0.000,0.000,0,1,1-STRUCTURE GROUP SUBPRIME FIXED WAM greater than or equal to 324 WAC greater than 9.5,4500.0000,Y,95.00
