STATE,ZIPCODE,ORIGBAL,CURBAL,ASOFDATE,ORIGDATE,FPDATE,MTDATE,ORIGTERM,STDRTM,SEASON,RATE,SFEE,PMI_COST,LOANTYPE,BALLOON,RATETYPE,ARMTYPE,LIENPOS,Original LTV,Current LTV,Combined LTV,PMI_FLAG,PMICODE,PMI_PCT,FICO,LOANPURP,OWNOCC,LIMDOC,PROPTYPE,PRPAYPEN,Hard_Prepayment_(months),Soft_Prepayment_(months),DTI,IOFLAG,IOTERM
NC,28227,"138,750.00","138,543.41",20070601,20070330,20070501,20370401,360,358,2,7.5,0.25,0,C,N,F,F,1,75,74.89,90,N,,0,623,P,P,N,SF,0,0,0,0,N,0
NC,27947,"215,200.00","214,613.17",20070601,20070215,20070401,20370301,360,357,3,6.5,0.25,0,C,N,F,F,1,80,79.78,80,N,,0,669,C,P,F,SF,0,0,0,46.744,N,0
NC,28078,"278,200.00","278,200.00",20070601,20070223,20070401,20370301,360,357,3,6.875,0.25,0,C,N,F,F,1,90,90,90,Y,12,25,668,P,P,N,PUD,0,0,0,0,Y,120
NC,28079,"153,560.00","153,120.59",20070601,20070228,20070401,20370301,360,357,3,6.25,0.25,0,C,N,F,F,1,76.57,76.35,76.57,N,,0,783,P,P,N,PUD,0,0,0,0,N,0
NC,27301,"85,600.00","85,377.66",20070601,20070222,20070401,20370301,360,357,3,6.75,0.25,0,C,N,F,F,1,80,79.79,100,N,,0,710,R,P,L,SF,0,0,0,44.757,N,0
NC,28031,"144,000.00","144,000.00",20070601,20070221,20070401,20370301,360,357,3,7.875,0.25,0,C,N,F,F,1,90,90,90,Y,11,25,672,P,S,SS,PUD,0,0,0,28.411,Y,120
NC,28269,"67,900.00","67,803.83",20070601,20070313,20070501,20370401,360,358,2,7.75,0.25,0,C,N,F,F,1,79.98,79.86,79.98,N,,0,784,P,I,S,SF,0,0,0,0,N,0
NC,28216,"63,900.00","63,809.51",20070601,20070313,20070501,20370401,360,358,2,7.75,0.25,0,C,N,F,F,1,79.97,79.86,79.97,N,,0,784,P,I,S,SF,0,0,0,0,N,0
NC,27401,"157,600.00","157,600.00",20070601,20070315,20070501,20370401,360,358,2,6.375,0.25,0,C,N,F,F,1,80,80,100,N,,0,680,P,P,L,SF,0,0,0,24.037,Y,120
NC,27587,"368,000.00","368,000.00",20070601,20070315,20070501,20370401,360,358,2,6.5,0.25,0,C,N,F,F,1,80,80,90,N,,0,782,P,S,S,PUD,0,0,0,42.407,Y,120
NC,28216,"161,450.00","161,293.08",20070601,20070426,20070601,20370501,360,359,1,6.125,0.25,0,C,N,F,F,1,79.98,79.91,79.98,N,,0,738,P,P,N,PUD,0,0,0,0,N,0
NC,28465,"474,000.00","474,000.00",20070601,20070430,20070601,20370501,360,359,1,9.2,0.25,0.62,C,N,F,F,1,100,100,100,Y,24,40,721,P,S,NR,C,0,0,0,0,Y,120
NC,28782,"463,200.00","463,200.00",20070601,20070509,20070701,20370601,360,360,0,7.625,0.25,0,C,N,F,F,1,60,60,60,N,,0,660,C,S,N,SF,0,0,0,0,N,0
NC,28730,"648,750.00","648,243.91",20070601,20070425,20070601,20370501,360,359,1,7.25,0.25,0,C,N,F,F,1,75,74.94,75,N,,0,760,C,P,N,PUD,0,0,0,0,N,0
NC,27502,"146,000.00","146,000.00",20070601,20070525,20070701,20370601,360,360,0,6.25,0.25,0,C,N,F,F,1,74.87,74.87,92.82,N,,0,687,R,P,F,PUD,0,0,0,46.43,N,0
NC,28786,"95,760.00","95,760.00",20070601,20070508,20070701,20370601,360,360,0,6.25,0.25,0,C,N,F,F,1,80,80,80,N,,0,672,C,P,F,SF,0,0,0,51.2,N,0
NE,68144,"261,000.00","258,218.29",20070601,20060508,20060701,20360601,360,348,12,6.75,0.5,0,C,N,F,F,1,90,89.04,90,Y,1,25,653,C,P,S,SF,0,0,0,39,N,0
NE,68801,"60,800.00","59,845.09",20070601,20051003,20051201,20351101,360,341,19,7.24,0.25,0,C,N,F,F,1,80,78.74,80,N,,0,657,R,P,F,SF,0,0,0,45,N,0
NE,68333,"549,500.00","549,092.20",20070601,20070423,20070601,20370501,360,359,1,7.5,0.25,0,C,N,F,F,1,70,69.95,70,N,,0,675,C,P,NR,SF,0,0,0,0,N,0
NE,69361,"151,200.00","151,200.00",20070601,20070601,20070701,20370601,360,360,0,6.375,0.25,0,C,N,F,F,1,80,80,99.76,N,,0,710,P,P,F,SF,0,0,0,36.86,N,0
NH,3254,"252,000.00","248,908.60",20070601,20060619,20060801,20360701,360,349,11,7.75,0.5,0,C,N,F,F,1,75.22,74.3,75.22,N,,0,675,P,P,SS,SF,0,0,0,32,N,0
NJ,7701,"170,000.00","170,000.00",20070601,20061129,20070101,20361201,360,354,6,8.25,0.25,0.62,C,N,F,F,1,100,100,100,Y,24,40,706,P,P,S,SF,0,0,0,35.49,Y,60
NJ,7712,"125,875.00","125,875.00",20070601,20070112,20070301,20370201,360,356,4,9.6,0.25,0.77,C,N,F,F,1,95,95,95,Y,11,35,716,P,I,S,SF,0,0,0,33.43,Y,60
NJ,8817,"332,000.00","330,628.09",20070601,20070111,20070301,20370201,360,356,4,6.775,0.25,0.39,C,N,F,F,1,94.86,94.47,94.86,Y,11,35,748,C,P,F,SF,0,0,0,45,N,0
NJ,8234,"267,370.00","266,485.65",20070601,20070110,20070301,20370201,360,356,4,7,0.25,0,C,N,F,F,1,80,79.74,100,N,,0,714,P,P,N,SF,0,0,0,0,N,0
NJ,8050,"121,000.00","120,447.13",20070601,20061214,20070201,20370101,360,355,5,6.5,0.25,0,C,N,F,F,1,65.41,65.11,65.41,N,,0,695,C,P,N,C,0,0,0,0,N,0
NJ,8854,"279,200.00","279,200.00",20070601,20061211,20070201,20370101,360,355,5,6.875,0.25,0,C,N,F,F,1,80,80,100,N,,0,699,P,P,S,SF,0,0,0,46.9,Y,120
NJ,7621,"337,500.00","336,762.53",20070601,20070202,20070401,20370301,360,357,3,7.625,0.25,0,C,N,F,F,1,75,74.84,75,N,,0,779,C,I,S,SF,0,0,0,27.2,N,0
NJ,8205,"113,750.00","113,647.17",20070601,20070329,20070601,20370501,360,359,1,6.5,0.25,0,C,N,F,F,1,65,64.94,65,N,,0,661,C,P,S,SF,0,0,0,48.63,N,0
NJ,7079,"250,000.00","237,697.84",20070601,20030910,20031101,20331001,360,316,44,6,0.5,0,C,N,F,F,1,45.45,43.22,45.45,N,,0,641,C,P,S,SF,0,0,0,32,N,0
NJ,8857,"225,000.00","214,709.79",20070601,20040528,20040701,20340601,360,324,36,6,0.5,0,C,N,F,F,1,77.59,74.04,77.59,N,,0,701,C,P,S,SF,0,0,0,36,N,0
NJ,7093,"260,000.00","252,163.66",20070601,20041026,20041201,20341101,360,329,31,6.58,0.5,0,C,N,F,F,1,68.42,66.36,68.42,N,,0,682,R,P,S,C,0,0,0,36,N,0
NJ,7734,"284,000.00","277,285.66",20070601,20050519,20050701,20350601,360,336,24,6.375,0.5,0,C,N,F,F,1,94.98,92.74,94.98,Y,12,30,650,P,P,S,SF,0,0,0,40,N,0
NJ,7853,"368,000.00","359,187.32",20070601,20050715,20050901,20350801,360,338,22,6.1,0.5,0,C,N,F,F,1,80,78.08,80,N,,0,639,P,P,S,SF,0,0,0,40,N,0
NJ,8053,"126,000.00","122,968.48",20070601,20050803,20050901,20350801,360,338,22,6.81,0.5,0,C,N,F,F,1,88.73,86.6,88.73,Y,12,25,635,C,P,S,C,0,0,0,42,N,0
NJ,8021,"188,000.00","183,419.02",20070601,20050714,20050901,20350801,360,338,22,6.375,0.5,0,C,N,F,F,1,80,78.05,80,N,,0,670,P,P,S,SF,0,0,0,35,N,0
NJ,7940,"354,900.00","350,272.94",20070601,20060315,20060501,20360401,360,346,14,6.53,0.5,0,C,N,F,F,1,63.96,63.12,63.96,N,,0,641,P,P,S,SF,0,0,0,45,N,0
NJ,7853,"368,000.00","362,569.72",20070601,20060228,20060401,20360301,360,345,15,6.375,0.5,0,C,N,F,F,1,80,78.82,80,N,,0,694,P,P,S,SF,0,0,0,33,N,0
NJ,7748,"353,600.00","350,108.07",20070601,20060619,20060801,20360701,360,349,11,6.88,0.5,0,C,N,F,F,1,79.46,78.68,79.46,N,,0,687,P,P,S,SF,0,0,0,36,N,0
NJ,8048,"224,000.00","222,032.95",20070601,20060530,20060701,20360601,360,348,12,7.75,0.5,0,C,N,F,F,1,80,79.3,80,N,,0,667,P,P,SS,PUD,0,0,0,29,N,0
NJ,7107,"432,000.00","428,860.75",20070601,20060728,20060901,20360801,360,350,10,7.75,0.5,0,C,N,F,F,1,90,89.35,90,Y,1,25,654,P,I,S,2-4F,0,0,0,45,N,0
NJ,8831,"80,000.00","79,442.03",20070601,20060801,20061001,20360901,360,351,9,8,0.5,0,C,N,F,F,1,69.57,69.08,69.57,N,,0,718,P,I,SS,C,0,0,0,38,N,0
NJ,7305,"200,800.00","190,116.89",20070601,20030516,20030701,20330601,360,312,48,6.375,0.25,0,C,N,F,F,1,80,75.74,80,N,,0,713,R,P,F,C,0,0,0,35,N,0
NJ,8854,"132,000.00","124,713.25",20070601,20030127,20030301,20330201,360,308,52,6.5,0.25,0,C,N,F,F,1,55,51.96,55,N,,0,626,R,P,F,C,0,0,0,36,N,0
NJ,7052,"324,000.00","323,653.62",20070601,20070424,20070601,20370501,360,359,1,5.625,0.25,0,C,N,F,F,1,80,79.91,80,N,,0,762,P,P,F,SF,0,0,0,26.86,N,0
NJ,8844,"397,000.00","396,575.58",20070601,20070410,20070601,20370501,360,359,1,5.625,0.25,0,C,N,F,F,1,76.05,75.97,76.05,N,,0,679,R,P,F,SF,0,0,0,22.24,N,0
NJ,7111,"286,700.00","286,690.72",20070601,20070307,20070501,20370401,360,358,2,7.5,0.25,0,C,N,F,F,1,89.99,89.98,89.99,Y,11,25,660,P,P,F,2-4F,0,0,0,44.73,Y,120
NJ,8844,"251,000.00","250,331.95",20070601,20070213,20070401,20370301,360,357,3,6.625,0.25,0,C,N,F,F,1,86.55,86.32,86.55,Y,11,25,681,R,P,SS,C,0,0,0,40.616,N,0
NJ,8221,"315,000.00","314,361.68",20070601,20070220,20070401,20370301,360,357,3,8,0.25,0.82,C,N,F,F,1,90,89.82,90,Y,6,25,648,P,P,S,SF,0,0,0,39.397,N,0
NJ,7083,"208,000.00","207,426.18",20070601,20070226,20070401,20370301,360,357,3,6.625,0.25,0,C,N,F,F,1,80,79.78,100,N,,0,789,P,P,F,SF,0,0,0,53.004,N,0
NJ,8731,"168,000.00","167,702.72",20070601,20070309,20070501,20370401,360,358,2,6.625,0.25,0,C,N,F,F,1,80,79.86,80,N,,0,769,P,P,S,SF,0,0,0,0,N,0
NJ,8723,"300,000.00","300,000.00",20070601,20070309,20070501,20370401,360,358,2,7.125,0.25,0,C,N,F,F,1,86.96,86.96,86.96,Y,11,25,674,R,S,N,SF,0,0,0,0,Y,120
NJ,7701,"289,000.00","288,536.41",20070601,20070305,20070501,20370401,360,358,2,7.125,0.25,0,C,N,F,F,1,85,84.86,85,Y,11,12,735,C,P,SS,2-4F,0,0,0,37.866,N,0
NJ,8205,"345,000.00","344,317.32",20070601,20070314,20070501,20370401,360,358,2,7,0.25,0,C,N,F,F,1,89.61,89.43,89.61,Y,13,25,724,P,P,S,SF,0,0,0,0,N,0
NJ,8859,"157,000.00","156,630.34",20070601,20070223,20070401,20370301,360,357,3,7.25,0.25,0,C,N,F,F,1,45.24,45.14,45.24,N,,0,714,C,I,S,SF,0,0,0,0,N,0
NJ,7652,"782,400.00","782,400.00",20070601,20070411,20070601,20370501,360,359,1,7.875,0.25,0,C,N,F,F,1,80,80,95,N,,0,660,P,P,SS,SF,0,0,0,43,Y,60
NJ,8520,"496,000.00","496,000.00",20070601,20070315,20070501,20370401,360,358,2,7.5,0.25,0,C,N,F,F,1,80,80,80,N,,0,647,R,P,S,SF,0,0,0,49.37,Y,120
NJ,8260,"450,000.00","450,000.00",20070601,20070430,20070601,20370501,360,359,1,9.475,0.25,0.72,C,N,F,F,1,100,100,100,Y,24,40,706,P,S,NR,C,0,0,0,0,Y,120
NJ,7458,"650,000.00","649,453.92",20070601,20070424,20070601,20370501,360,359,1,6.875,0.25,0,C,N,F,F,1,74.28,74.21,89.99,N,,0,685,P,P,SS,SF,0,0,0,37.01,N,0
NJ,8260,"560,000.00","560,000.00",20070601,20070430,20070601,20370501,360,359,1,9.325,0.25,0.62,C,N,F,F,1,100,100,100,Y,24,40,729,P,S,NR,C,0,0,0,0,Y,120
NJ,7103,"169,400.00","169,400.00",20070601,20070427,20070601,20370501,360,359,1,8,0.25,0,C,N,F,F,1,67.76,67.76,67.76,N,,0,652,C,P,N,2-4F,0,0,0,0,Y,60
NJ,7030,"350,000.00","350,000.00",20070601,20070531,20070701,20370601,360,360,0,5.75,0.25,0,C,N,F,F,1,74.47,74.47,74.47,N,,0,776,P,P,F,C,0,0,0,25.87,N,0
NJ,7730,"398,000.00","398,000.00",20070601,20070524,20070701,20370601,360,360,0,5.875,0.25,0,C,N,F,F,1,61.23,61.23,70.92,N,,0,736,R,P,F,SF,0,0,0,38.54,N,0
NJ,7756,"417,000.00","417,000.00",20070601,20070525,20070701,20370601,360,360,0,5.75,0.25,0,C,N,F,F,1,74.46,74.46,74.46,N,,0,803,P,S,F,SF,0,0,0,19.1,N,0
NJ,7208,"415,000.00","415,000.00",20070601,20061208,20070201,20370101,360,355,5,7.5,0.25,0,C,N,F,F,1,69.17,69.17,69.17,N,,0,717,C,I,N,2-4F,0,0,0,0,Y,120
NM,87120,"140,500.00","140,419.81",20070601,20061222,20070201,20370101,360,355,5,6.85,0.25,0.41,C,N,F,F,1,100,99.94,100,Y,11,40,748,P,P,F,SF,0,0,0,43,Y,120
NM,87109,"100,000.00","99,652.69",20070601,20070109,20070301,20370201,360,356,4,6.75,0.25,0,C,N,F,F,1,80,79.72,80,N,,0,708,P,P,S,SF,0,0,0,32,N,0
NM,87144,"210,240.00","209,610.00",20070601,20070110,20070301,20370201,360,356,4,7.5,0.25,0,C,N,F,F,1,80,79.76,100,N,,0,708,P,P,N,PUD,0,0,0,0,N,0
NM,87507,"270,480.00","269,321.60",20070601,20070118,20070301,20370201,360,356,4,6.5,0.25,0,C,N,F,F,1,80,79.66,100,N,,0,772,P,P,S,SF,0,0,0,49.71,N,0
NM,87059,"190,400.00","190,400.00",20070601,20061023,20061201,20361101,360,353,7,6.75,0.25,0,C,N,F,F,1,80,80,94.12,N,,0,685,R,P,S,SF,0,0,0,18.79,Y,120
NM,87114,"228,000.00","227,054.58",20070601,20061229,20070201,20370101,360,355,5,7,0.25,0,C,N,F,F,1,80,79.67,90,N,,0,669,R,P,F,PUD,0,0,0,50,N,0
NM,87501,"114,500.00","114,238.02",20070601,20070208,20070401,20370301,360,357,3,7.5,0.25,0,C,N,F,F,1,36.7,36.61,36.7,N,,0,675,R,P,SS,SF,0,0,0,42.69,N,0
NM,87522,"275,000.00","275,000.00",20070601,20070301,20070501,20370401,360,358,2,7.375,0.25,0,C,N,F,F,1,72.37,72.37,72.37,N,,0,666,C,P,S,SF,0,0,0,30,Y,60
NM,87124,"217,020.00","216,189.87",20070601,20070122,20070301,20370201,360,356,4,6.25,0.25,0,C,N,F,F,1,80,79.69,80,N,,0,685,P,P,NR,PUD,0,0,0,0,N,0
NM,87031,"136,000.00","135,443.53",20070601,20070312,20070501,20370401,360,358,2,6.375,0.25,0,C,N,F,F,1,58.87,58.63,58.87,N,,0,794,C,P,N,PUD,0,0,0,0,N,0
NM,87121,"136,800.00","136,800.00",20070601,20070227,20070401,20370301,360,357,3,6.5,0.25,0,C,N,F,F,1,80,80,100,N,,0,691,P,P,SS,PUD,0,0,0,47.78,Y,120
NM,87122,"316,800.00","316,024.12",20070601,20070117,20070301,20370201,360,356,4,8.5,0.25,0.82,C,N,F,F,1,90,89.78,90,Y,6,25,666,P,P,N,SF,0,0,0,0,N,0
NM,88345,"233,100.00","232,650.98",20070601,20070226,20070401,20370301,360,357,3,8.25,0.25,0.82,C,N,F,F,1,90,89.83,90,Y,6,25,670,P,S,S,SF,0,0,0,38.7,N,0
NV,89503,"269,200.00","268,287.56",20070601,20070124,20070301,20370201,360,356,4,6.875,0.25,0,C,N,F,F,1,75.83,75.57,94.76,N,,0,754,R,P,N,SF,0,0,0,0,N,0
NV,89128,"279,000.00","277,933.04",20070601,20070214,20070401,20370301,360,357,3,6.5,0.25,0,C,N,F,F,1,59.62,59.39,59.62,N,,0,697,C,P,S,PUD,0,0,0,46.02,N,0
NV,89124,"149,883.00","149,646.84",20070601,20070228,20070401,20370301,360,357,3,7.25,0.25,0,C,N,F,F,1,37.47,37.41,37.47,N,,0,684,R,P,S,PUD,0,0,0,52.76,N,0
NV,89040,"333,100.00","320,455.34",20070601,20041108,20050101,20341201,360,330,30,5.83,0.5,0,C,N,F,F,1,75.7,72.83,75.7,N,,0,646,C,P,S,SF,0,0,0,41,N,0
NV,89014,"172,000.00","168,158.52",20070601,20051017,20051201,20351101,360,341,19,6.59,0.25,0,C,N,F,F,1,80,78.21,80,N,,0,682,R,P,F,C,0,0,0,40,N,0
NV,89431,"187,000.00","186,818.24",20070601,20070406,20070601,20370501,360,359,1,6.125,0.25,0,C,N,F,F,1,74.8,74.73,74.8,N,,0,747,C,P,F,SF,0,0,0,51.76,N,0
NV,89135,"345,600.00","345,600.00",20070601,20070312,20070501,20370401,360,358,2,7.125,0.25,0,C,N,F,F,1,80,80,99.68,N,,0,696,R,P,F,PUD,0,0,0,39.446,Y,120
NV,89141,"420,000.00","420,000.00",20070601,20070508,20070701,20370601,360,360,0,6.125,0.25,0,C,N,F,F,1,80,80,90,N,,0,684,R,P,S,PUD,0,0,0,42.04,Y,120
NV,89511,"314,340.00","314,106.72",20070601,20070417,20070601,20370501,360,359,1,7.5,0.25,0,C,N,F,F,1,38.6,38.57,38.6,N,,0,642,P,P,S,PUD,0,0,0,43,N,0
NV,89014,"435,000.00","435,000.00",20070601,20070417,20070601,20370501,360,359,1,7.95,0.25,0.69,C,N,F,F,1,100,100,100,Y,24,40,687,P,P,S,PUD,0,0,0,28.54,Y,120
NV,89436,"567,000.00","567,000.00",20070601,20070510,20070701,20370601,360,360,0,8.375,0.25,0.69,C,N,F,F,1,100,100,100,Y,24,40,690,P,P,S,PUD,0,0,0,44,Y,120
NV,89144,"558,750.00","558,750.00",20070601,20070426,20070601,20370501,360,359,1,6.5,0.25,0,C,N,F,F,1,75,75,75,N,,0,685,C,P,F,PUD,0,0,0,47.94,Y,120
NV,89081,"247,584.00","247,584.00",20070601,20070507,20070701,20370601,360,360,0,6.25,0.25,0,C,N,F,F,1,80,80,100,N,,0,803,P,P,F,PUD,0,0,0,36.98,N,0
NV,89131,"537,000.00","536,999.98",20070601,20070326,20070501,20370401,360,358,2,6.25,0.25,0,C,N,F,F,1,67.13,67.12,67.13,N,,0,707,R,P,S,PUD,0,0,0,36.41,Y,120
NV,89120,"200,000.00","199,823.55",20070601,20070419,20070601,20370501,360,359,1,6.625,0.25,0,C,N,F,F,1,61.54,61.48,61.54,N,,0,671,P,P,N,SF,0,0,0,0,N,0
NY,10312,"300,000.00","296,526.43",20070601,20060414,20060601,20360501,360,347,13,6.75,0.25,0,C,N,F,F,1,33.71,33.32,33.71,N,,0,719,C,P,N,2-4F,0,0,0,0,N,0
NY,12540,"288,000.00","284,626.26",20070601,20060421,20060601,20360501,360,347,13,6.75,0.25,0,C,N,F,F,1,80,79.06,80,N,,0,681,R,P,S,SF,0,0,0,44.51,N,0
NY,11967,"237,600.00","236,888.04",20070601,20070116,20070301,20370201,360,356,4,7.5,0.25,0,C,N,F,F,1,80,79.76,100,N,,0,742,P,P,N,SF,0,0,0,0,N,0
NY,13041,"58,000.00","57,852.97",20070601,20070208,20070401,20370301,360,357,3,6.875,0.25,0,C,N,F,F,1,61.05,60.9,61.05,N,,0,775,C,P,SS,SF,0,0,0,30,N,0
NY,12075,"296,000.00","296,000.00",20070601,20070308,20070501,20370401,360,358,2,7,0.25,0,C,N,F,F,1,74,74,74,N,,0,670,C,P,N,SF,0,0,0,0,Y,60
NY,14221,"112,000.00","111,996.13",20070601,20070304,20070501,20370401,360,358,2,6.875,0.25,0,C,N,F,F,1,80,80,100,N,,0,705,C,P,F,SF,0,0,0,36.04,Y,120
NY,11968,"720,000.00","720,000.00",20070601,20070420,20070601,20370501,360,359,1,6.75,0.25,0,C,N,F,F,1,32,32,32,N,,0,779,R,P,S,SF,0,0,0,29,Y,120
NY,12533,"228,471.00","211,791.08",20070601,20030922,20031101,20331001,360,316,44,6.5,0.5,0,C,N,F,F,1,64.36,59.66,64.36,N,,0,665,R,P,S,SF,0,0,0,31,N,0
NY,14428,"120,000.00","115,419.23",20070601,20040324,20040501,20340401,360,322,38,6.5,0.5,0,C,N,F,F,1,94.49,90.88,94.49,Y,12,30,677,C,P,S,SF,0,0,0,39,N,0
NY,11590,"185,000.00","177,366.03",20070601,20040428,20040601,20340501,360,323,37,6,0.5,0,C,N,F,F,1,66.07,63.35,66.07,N,,0,689,C,I,S,SF,0,0,0,37,N,0
NY,14220,"44,000.00","42,309.41",20070601,20040706,20040901,20340801,360,326,34,7,0.5,0,C,N,F,F,1,80,76.93,80,N,,0,633,P,I,S,2-4F,0,0,0,42,N,0
NY,11421,"382,100.00","366,744.27",20070601,20040915,20041101,20341001,360,328,32,6.375,0.5,0,C,N,F,F,1,64.76,62.16,64.76,N,,0,747,C,P,S,2-4F,0,0,0,41,N,0
NY,10536,"198,000.00","192,688.48",20070601,20050413,20050601,20350501,360,335,25,5.92,0.5,0,C,N,F,F,1,8.8,8.56,8.8,N,,0,759,R,P,S,SF,0,0,0,33,N,0
NY,12308,"124,600.00","123,414.87",20070601,20060620,20060801,20360701,360,349,11,6.875,0.5,0,C,N,F,F,1,77.39,76.66,77.39,N,,0,688,R,P,SS,SF,0,0,0,29,N,0
NY,14609,"166,800.00","164,664.10",20070601,20060316,20060501,20360401,360,346,14,6.625,0.5,0,C,N,F,F,1,80,78.98,80,N,,0,738,P,I,S,SF,0,0,0,50,N,0
NY,11385,"416,500.00","410,769.71",20070601,20060227,20060401,20360301,360,345,15,6.625,0.5,0,C,N,F,F,1,84.14,82.98,84.14,Y,12,12,639,R,P,S,SF,0,0,0,15,N,0
NY,11367,"228,000.00","225,422.13",20070601,20060417,20060601,20360501,360,347,13,6.875,0.5,0,C,N,F,F,1,80,79.1,80,N,,0,674,P,P,S,C,0,0,0,38,N,0
NY,11238,"302,400.00","300,171.12",20070601,20060809,20061001,20360901,360,351,9,7.125,0.5,0,C,N,F,F,1,80,79.41,80,N,,0,689,P,P,SS,C,0,0,0,34,N,0
NY,10314,"348,000.00","343,182.38",20070601,20060615,20060801,20360701,360,349,11,6.875,0.5,0,C,N,F,F,1,77.33,76.26,77.33,N,,0,629,P,P,S,SF,0,0,0,32,N,0
NY,12122,"92,087.00","91,303.32",20070601,20060731,20060901,20360801,360,350,10,6.94,0.5,0,C,N,F,F,1,79.39,78.71,79.39,N,,0,637,C,P,S,SF,0,0,0,40,N,0
NY,11727,"147,000.00","144,586.23",20070601,20051018,20051201,20351101,360,341,19,7,0.25,0,C,N,F,F,1,43.24,42.53,43.24,N,,0,675,R,P,F,SF,0,0,0,27,N,0
NY,12603,"224,000.00","219,435.07",20070601,20051026,20051201,20351101,360,341,19,5.84,0.25,0,C,N,F,F,1,80,78.37,80,N,,0,694,R,P,F,SF,0,0,0,36,N,0
NY,10970,"262,900.00","261,819.91",20070601,20070110,20070301,20370201,360,356,4,5.875,0.25,0,C,N,F,F,1,70.58,70.29,70.58,N,,0,728,R,P,F,SF,0,0,0,36.58,N,0
NY,11432,"410,400.00","409,108.36",20070601,20070223,20070401,20370301,360,357,3,5.75,0.25,0,C,N,F,F,1,80,79.75,89.66,N,,0,786,P,P,F,SF,0,0,0,30.81,N,0
NY,11746,"316,416.00","315,466.27",20070601,20070227,20070401,20370301,360,357,3,6,0.25,0,C,N,F,F,1,80,79.76,80,N,,0,776,P,P,F,SF,0,0,0,42.82,N,0
NY,10306,"130,000.00","129,628.00",20070601,20070228,20070401,20370301,360,357,3,6.25,0.25,0,C,N,F,F,1,42.62,42.5,42.62,N,,0,765,P,P,F,PUD,0,0,0,35.24,N,0
NY,11201,"576,000.00","576,000.00",20070601,20070507,20070701,20370601,360,360,0,6.375,0.25,0,C,N,F,F,1,80,80,89.59,N,,0,743,P,P,F,C,0,0,0,29.72,Y,60
NY,11704,"396,000.00","394,996.20",20070601,20070221,20070401,20370301,360,357,3,6.875,0.25,0,C,N,F,F,1,90,89.77,90,Y,11,25,641,P,P,S,SF,0,0,0,0,N,0
NY,11722,"348,000.00","347,353.65",20070601,20070316,20070501,20370401,360,358,2,6.375,0.25,0,C,N,F,F,1,80,79.85,80,N,,0,733,C,P,S,SF,0,0,0,0,N,0
NY,11020,"900,000.00","900,000.00",20070601,20070514,20070701,20370601,360,360,0,6.125,0.25,0,C,N,F,F,1,63.38,63.38,63.38,N,,0,802,P,P,F,SF,0,0,0,18.6,Y,120
NY,10901,"564,000.00","564,000.00",20070601,20070507,20070701,20370601,360,360,0,7,0.25,0,C,N,F,F,1,76.22,76.22,76.22,N,,0,663,R,P,F,SF,0,0,0,46.96,N,0
NY,10573,"448,000.00","448,000.00",20070601,20070507,20070701,20370601,360,360,0,7.875,0.25,0,C,N,F,F,1,80,80,93.75,N,,0,687,R,P,S,SF,0,0,0,40.42,N,0
NY,11233,"255,000.00","255,000.00",20070601,20070502,20070701,20370601,360,360,0,6.25,0.25,0,C,N,F,F,1,39.23,39.23,39.23,N,,0,720,C,P,N,2-4F,0,0,0,0,N,0
NY,11590,"368,000.00","368,000.00",20070601,20070507,20070701,20370601,360,360,0,7.5,0.25,0,C,N,F,F,1,80,80,95,N,,0,764,P,P,NR,SF,0,0,0,0,Y,60
NY,11420,"460,000.00","460,000.00",20070601,20070508,20070701,20370601,360,360,0,8.7,0.25,0.69,C,N,F,F,1,100,100,100,Y,24,40,682,P,P,S,SF,0,0,0,32.33,Y,60
NY,11370,"636,000.00","636,000.00",20070601,20070423,20070601,20370501,360,359,1,7.575,0.25,0.69,C,N,F,F,1,100,100,100,Y,24,40,688,P,P,S,SF,0,0,0,45,Y,120
NY,10520,"560,000.00","560,000.00",20070601,20070518,20070701,20370601,360,360,0,6,0.25,0,C,N,F,F,1,80,80,90,N,,0,749,P,P,F,SF,0,0,0,31.53,N,0
NY,10538,"900,000.00","900,000.00",20070601,20070525,20070701,20370601,360,360,0,6.125,0.25,0,C,N,F,F,1,58.82,58.82,58.82,N,,0,787,P,P,F,SF,0,0,0,22.42,N,0
NY,11369,"644,000.00","643,666.13",20070601,20070501,20070601,20370501,360,359,1,9.25,0.25,0,C,N,F,F,1,80,79.96,100,N,,0,726,P,P,S,2-4F,0,0,0,41,N,0
NY,11421,"556,000.00","556,000.00",20070601,20070514,20070701,20370601,360,360,0,9,0.25,0,C,N,F,F,1,80,80,100,N,,0,711,P,P,S,2-4F,0,0,0,39.2,Y,120
NY,11590,"499,000.00","499,000.00",20070601,20070507,20070701,20370601,360,360,0,7.825,0.25,0.69,C,N,F,F,1,100,100,100,Y,24,40,695,P,P,NR,SF,0,0,0,0,Y,120
NY,11236,"552,000.00","552,000.00",20070601,20070518,20070701,20370601,360,360,0,6.75,0.25,0,C,N,F,F,1,80,80,80,N,,0,776,P,P,F,2-4F,0,0,0,44.16,Y,120
NY,11757,"420,000.00","420,000.00",20070601,20070511,20070701,20370601,360,360,0,8.475,0.25,0.49,C,N,F,F,1,100,100,100,Y,24,40,755,P,P,NR,SF,0,0,0,0,Y,120
